wid,age,country,gender,marital,parenthood,predicted_category
495,25,USA,m,single,n,affection
371,29,USA,m,single,n,affection
105,34,USA,m,divorced,y,leisure
11948,36,USA,f,married,y,enjoy_the_moment
617,43,USA,m,married,y,achievement
3014,34,USA,f,single,n,affection
20,40,USA,m,married,y,achievement
1712,35,USA,f,divorced,n,achievement
4567,43,USA,m,divorced,y,achievement
92,54,USA,f,married,y,affection
765,30,USA,m,single,n,affection
4930,34,USA,m,married,n,achievement
273,46,USA,f,widowed,n,achievement
503,40,GBR,m,single,n,leisure
1741,32,USA,m,married,y,affection
269,28,USA,m,single,n,leisure
480,36,USA,m,single,n,nature
797,30,USA,m,married,n,affection
381,27,USA,f,married,y,leisure
669,39,USA,m,single,n,bonding
77,29,USA,m,single,n,bonding
432,47,USA,m,married,y,affection
18,30,USA,m,single,n,enjoy_the_moment
567,35,USA,m,married,n,achievement
1095,31,USA,m,single,y,achievement
5217,36,USA,m,single,n,achievement
462,47,USA,m,married,y,affection
591,24,USA,f,single,n,affection
1247,34,USA,m,married,y,exercise
174,31,USA,m,married,y,affection
256,25,USA,m,married,n,achievement
3214,27,USA,f,single,y,affection
147,31,USA,m,single,n,exercise
3855,34,USA,f,married,y,achievement
369,37,USA,m,single,n,achievement
11918,30,USA,f,single,n,affection
65,30,IND,m,single,n,affection
1995,22,USA,m,single,n,bonding
1185,20,USA,m,single,n,achievement
1423,21,USA,f,single,n,achievement
3289,24,USA,m,single,n,achievement
128,25,USA,f,single,n,affection
478,37,USA,m,married,y,affection
10176,44,USA,f,married,y,achievement
697,26,USA,m,single,n,bonding
122,32,USA,m,single,n,bonding
1309,26,USA,m,married,y,achievement
1932,27,USA,m,single,n,leisure
144,25,IND,m,single,n,affection
1774,36,USA,f,married,y,achievement
707,26,USA,f,single,n,achievement
380,26,USA,m,single,n,bonding
3950,23,USA,f,single,y,affection
2660,33,USA,m,married,n,achievement
3309,31,USA,m,married,y,achievement
12280,28,USA,m,single,n,achievement
317,32,USA,m,single,n,affection
5279,32,USA,m,single,n,achievement
1790,32,USA,m,single,n,bonding
1291,24,USA,m,single,n,affection
650,30,USA,f,married,n,leisure
816,31,USA,f,single,n,affection
4502,52,USA,f,married,y,bonding
598,23,USA,f,single,n,affection
1040,34,USA,f,married,y,achievement
1674,31,USA,f,single,n,achievement
764,31,USA,m,married,n,achievement
189,33,USA,m,married,y,affection
492,24,USA,m,single,n,achievement
1272,35,USA,m,single,n,bonding
6224,28,USA,f,married,y,affection
75,25,IND,m,married,y,affection
832,47,USA,f,separated,n,achievement
2632,25,USA,m,single,n,achievement
422,26,USA,f,single,n,achievement
175,20,VEN,m,single,n,bonding
63,25,USA,m,single,n,achievement
9408,47,USA,f,married,y,achievement
3002,44,USA,f,divorced,y,achievement
4517,48,USA,f,married,y,achievement
28,36,USA,m,married,y,leisure
1179,27,VEN,m,married,y,affection
10878,29,USA,m,married,n,achievement
4727,36,USA,m,married,n,achievement
644,26,USA,m,single,n,achievement
2692,22,USA,f,single,n,bonding
781,22,USA,m,single,n,affection
1581,33,USA,m,divorced,y,enjoy_the_moment
1737,18,USA,f,single,n,affection
522,28,USA,m,married,n,enjoy_the_moment
5901,33,USA,f,married,n,leisure
31,31,USA,f,married,n,leisure
6755,27,USA,m,married,n,affection
419,40,USA,m,married,y,bonding
783,27,USA,f,single,y,affection
239,34,IND,m,married,y,achievement
485,28,USA,f,single,n,enjoy_the_moment
441,29,USA,f,married,n,enjoy_the_moment
1195,25,USA,m,married,n,affection
354,26,USA,m,single,n,enjoy_the_moment
56,24,IND,f,single,n,affection
314,33,USA,m,married,n,leisure
5729,29,USA,f,married,y,affection
11429,33,USA,f,single,n,bonding
5291,47,USA,m,divorced,y,affection
397,26,USA,m,single,n,exercise
3174,26,IND,m,married,n,affection
2423,31,USA,m,single,n,bonding
1883,29,USA,m,single,n,affection
255,24,USA,m,single,n,bonding
637,33,USA,f,single,n,leisure
190,23,USA,m,single,n,affection
875,23,IND,f,married,n,affection
482,28,USA,m,single,n,enjoy_the_moment
34,23,USA,m,single,n,achievement
4,32,USA,m,married,y,achievement
102,27,IND,f,married,y,leisure
8094,21,USA,m,single,n,achievement
179,22,USA,m,single,y,affection
1586,26,USA,m,single,n,affection
351,37,USA,m,single,n,enjoy_the_moment
33,44,THA,m,married,y,bonding
1268,24,USA,f,single,n,enjoy_the_moment
2006,26,USA,m,divorced,n,achievement
1672,29,USA,m,single,n,achievement
7146,23,USA,m,single,n,achievement
3283,23,USA,m,single,n,achievement
212,24,USA,m,single,n,affection
159,29,PHL,m,single,n,achievement
427,37,IND,m,married,y,affection
1134,45,USA,f,married,y,affection
2505,34,USA,f,married,n,affection
54,29,IND,f,married,y,achievement
968,35,USA,m,single,n,achievement
8700,32,USA,m,married,y,nature
5973,27,USA,f,single,n,bonding
3027,30,USA,m,single,n,bonding
2081,18,USA,m,single,n,achievement
2913,40,USA,f,married,y,leisure
1802,25,USA,m,single,n,leisure
935,24,USA,f,single,y,affection
235,27,IND,m,single,n,achievement
819,35,AUS,f,married,y,enjoy_the_moment
248,30,USA,m,married,n,achievement
297,54,USA,f,married,y,affection
1945,28,NIC,f,single,n,bonding
3474,34,USA,f,married,y,achievement
552,36,USA,f,married,y,affection
9655,36,USA,f,divorced,y,achievement
611,26,USA,f,single,n,achievement
526,22,USA,m,single,n,enjoy_the_moment
166,54,USA,f,single,n,achievement
347,40,IND,f,married,y,leisure
219,33,USA,m,married,y,affection
279,27,USA,f,single,n,achievement
163,30,IND,m,single,n,affection
38,26,GBR,m,single,y,achievement
57,34,USA,m,single,n,affection
377,36,IND,m,married,y,leisure
4219,30,USA,m,separated,n,bonding
10043,21,USA,f,married,y,achievement
3,25,IND,m,single,n,bonding
224,31,IND,m,married,y,bonding
98,34,USA,m,married,y,affection
1460,29,USA,f,married,y,achievement
475,31,IND,f,married,y,affection
6307,22,USA,m,single,n,affection
2004,24,USA,m,single,n,enjoy_the_moment
594,33,USA,m,married,n,affection
629,24,IND,m,single,y,affection
559,28,IND,m,single,n,achievement
438,32,IND,m,married,n,bonding
5996,20,USA,f,single,n,achievement
6821,23,USA,o,single,n,affection
7240,27,USA,m,single,n,achievement
2035,23,USA,m,single,n,achievement
223,28,IND,m,married,y,enjoy_the_moment
208,45,USA,f,single,n,achievement
1237,29,USA,m,married,n,achievement
454,30,USA,m,single,n,achievement
1784,45,IND,f,single,n,affection
1401,21,USA,m,single,n,enjoy_the_moment
6077,33,USA,f,single,y,affection
41,26,SRB,m,single,n,exercise
850,24,USA,m,single,n,enjoy_the_moment
83,30,USA,m,single,n,enjoy_the_moment
10940,24,USA,m,single,n,bonding
499,46,USA,m,single,n,enjoy_the_moment
8253,32,USA,m,single,n,bonding
555,30,IND,m,married,y,enjoy_the_moment
199,31,USA,f,single,n,bonding
23,27,IND,m,single,n,achievement
119,47,IND,m,married,y,enjoy_the_moment
261,25,IND,f,married,y,bonding
76,29,IND,m,married,y,affection
606,28,IND,m,married,y,affection
777,31,VNM,m,single,n,enjoy_the_moment
12538,25,USA,f,single,n,bonding
8086,32,GBR,m,divorced,y,achievement
5130,32,USA,m,married,y,affection
13691,37,USA,m,single,n,leisure
283,38,USA,f,married,y,affection
676,35,USA,m,single,n,affection
6434,25,USA,m,married,n,enjoy_the_moment
5277,19,USA,f,single,n,bonding
796,20,IND,m,single,y,bonding
5,29,USA,m,married,y,affection
481,49,IND,m,married,y,enjoy_the_moment
1055,29,USA,f,single,n,achievement
436,30,CAN,f,married,y,affection
3836,36,USA,f,married,n,affection
10985,25,USA,f,single,n,enjoy_the_moment
39,36,IND,m,married,y,leisure
679,29,USA,m,married,y,achievement
655,24,USA,m,single,n,achievement
172,27,IND,m,married,n,leisure
5415,28,USA,f,single,n,leisure
12939,37,USA,f,married,n,achievement
191,28,IND,f,married,n,achievement
216,27,IND,m,married,n,leisure
399,27,IND,m,single,n,leisure
605,28,IND,m,married,y,leisure
8490,34,USA,f,married,y,achievement
3627,37,USA,f,single,n,achievement
187,25,IND,m,single,n,achievement
791,36,USA,m,divorced,y,achievement
222,26,IND,f,single,n,leisure
342,32,USA,f,single,n,enjoy_the_moment
892,28,USA,f,married,y,affection
192,28,IND,m,married,y,leisure
1269,24,USA,m,single,n,affection
2422,33,USA,m,single,n,affection
182,28,IND,m,married,n,leisure
155,28,IND,f,married,n,leisure
1278,25,USA,m,married,n,achievement
401,41,USA,m,single,n,affection
691,20,USA,m,single,n,affection
9214,27,USA,m,married,n,achievement
710,34,USA,m,married,y,bonding
149,45,IND,m,married,y,enjoy_the_moment
3591,37,USA,m,married,y,affection
467,54,USA,f,single,n,leisure
3064,27,IND,f,married,n,affection
365,30,USA,m,married,y,achievement
298,26,USA,f,single,n,achievement
604,26,USA,m,married,y,achievement
95,37,USA,m,married,y,achievement
267,29,USA,m,married,n,achievement
3767,19,USA,m,single,n,achievement
466,32,IND,m,married,y,bonding
116,27,IND,f,single,n,leisure
757,25,IND,m,single,n,leisure
1299,19,USA,m,single,n,leisure
178,38,USA,m,married,y,achievement
164,27,IND,m,married,n,leisure
13503,26,USA,f,single,n,affection
1088,26,IND,m,single,n,achievement
539,20,IND,f,single,n,affection
376,23,CAN,f,single,n,achievement
2,29,IND,m,married,y,bonding
1123,25,IND,m,single,n,enjoy_the_moment
1005,27,USA,f,single,n,achievement
6177,31,USA,m,single,n,affection
1030,22,IND,m,single,n,enjoy_the_moment
25,32,IND,m,married,y,affection
3388,36,USA,m,single,n,achievement
409,30,IND,f,married,y,achievement
1312,23,IND,m,single,n,enjoy_the_moment
1110,21,CAN,m,single,n,affection
35,26,IND,m,single,n,leisure
218,34,IND,f,married,y,achievement
490,19,IND,f,single,n,achievement
2042,54,USA,f,married,y,enjoy_the_moment
125,39,USA,o,married,y,affection
868,24,IND,m,married,y,leisure
1378,52,IND,m,single,n,affection
573,25,USA,m,single,n,leisure
1273,39,USA,m,married,y,affection
1373,24,IND,f,single,n,achievement
312,44,USA,m,married,y,achievement
287,35,USA,m,single,y,affection
571,31,USA,f,single,n,enjoy_the_moment
6237,45,USA,f,married,y,affection
898,41,USA,f,single,y,affection
854,29,USA,f,single,n,affection
941,23,IND,m,single,n,bonding
1140,22,IND,m,single,n,affection
12797,25,USA,f,single,n,bonding
1271,33,USA,m,single,n,bonding
1013,22,USA,m,single,n,achievement
933,31,USA,m,single,n,achievement
228,24,IND,m,single,n,achievement
1032,25,IND,m,single,n,affection
1108,35,CAN,m,married,y,bonding
257,27,IND,f,single,n,achievement
9465,29,USA,m,single,n,bonding
1548,30,USA,m,single,n,leisure
6,35,IND,m,married,y,enjoy_the_moment
2988,35,USA,f,married,y,achievement
12351,31,USA,m,married,n,achievement
266,32,IND,f,married,y,enjoy_the_moment
12182,33,USA,m,married,y,affection
1399,27,USA,f,single,n,leisure
3852,29,USA,f,separated,y,achievement
8581,46,USA,m,married,y,achievement
1001,30,USA,m,single,n,bonding
1132,33,USA,m,married,y,affection
851,41,IND,m,married,y,bonding
359,40,USA,f,married,y,affection
1074,40,IND,m,married,y,affection
5010,28,USA,f,married,y,achievement
1358,31,USA,m,single,n,achievement
1610,18,PHL,m,single,n,achievement
10341,35,USA,f,married,n,affection
948,40,USA,m,single,n,affection
2071,22,USA,m,single,n,enjoy_the_moment
553,32,IND,m,married,y,affection
643,31,USA,m,married,y,achievement
3853,24,USA,f,single,n,affection
13,45,IND,m,married,y,enjoy_the_moment
1561,24,IND,f,single,n,achievement
891,23,USA,f,single,n,enjoy_the_moment
439,22,IND,m,single,n,bonding
357,26,USA,m,married,n,bonding
1255,27,USA,m,single,n,affection
74,27,IND,f,married,y,achievement
3601,54,USA,f,single,n,affection
81,30,IND,m,single,y,affection
2380,22,USA,m,single,n,achievement
705,19,USA,m,single,n,leisure
2088,32,USA,m,married,n,achievement
110,25,IND,m,single,y,affection
410,29,USA,f,single,n,achievement
982,35,USA,f,married,y,affection
11295,28,GBR,m,single,n,achievement
615,31,IND,m,married,y,affection
635,28,USA,f,single,n,affection
26,31,IND,f,married,y,achievement
70,28,IND,f,married,y,affection
13629,32,USA,m,single,n,achievement
71,26,IND,m,single,y,achievement
11345,31,USA,m,single,n,bonding
96,28,IND,f,married,y,achievement
12662,23,USA,f,single,n,affection
1530,25,IND,f,single,n,leisure
50,30,IND,m,single,y,affection
136,30,IND,m,married,y,leisure
14,25,IND,m,married,y,affection
448,27,IND,f,married,y,achievement
11175,28,USA,f,married,y,affection
455,29,IND,m,married,y,bonding
4391,29,IND,m,married,n,enjoy_the_moment
132,30,IND,f,married,y,enjoy_the_moment
12574,36,USA,f,married,y,affection
524,42,USA,m,married,y,achievement
8633,27,USA,m,single,n,enjoy_the_moment
435,27,IND,m,single,n,affection
1657,22,USA,m,single,n,affection
484,44,USA,f,divorced,y,achievement
4055,22,USA,f,single,n,affection
507,34,IND,m,single,n,achievement
1199,26,IND,f,married,y,enjoy_the_moment
2054,40,USA,m,single,n,achievement
13263,21,USA,m,single,n,achievement
13560,22,USA,m,single,n,enjoy_the_moment
420,38,IND,f,married,y,affection
142,55,IND,m,married,y,enjoy_the_moment
1842,32,USA,m,single,n,affection
4261,30,USA,m,married,n,achievement
1057,27,IND,m,married,y,enjoy_the_moment
1953,44,USA,m,married,n,achievement
55,26,IND,m,married,y,affection
486,34,USA,m,married,y,affection
69,23,USA,m,married,y,achievement
919,26,USA,m,single,n,achievement
1993,29,USA,m,single,n,exercise
446,40,IND,m,married,y,achievement
581,26,USA,f,single,n,achievement
748,27,USA,f,single,n,achievement
4387,33,IND,m,married,y,achievement
9654,30,USA,f,single,n,achievement
236,24,IND,f,single,n,enjoy_the_moment
627,30,USA,m,married,n,enjoy_the_moment
1336,27,USA,m,single,n,achievement
268,32,IND,f,married,y,achievement
3159,23,USA,f,single,n,affection
569,24,IND,m,married,y,leisure
10354,28,IND,m,married,n,bonding
1641,30,IND,f,married,y,achievement
843,33,IND,f,married,y,achievement
971,34,USA,f,single,y,achievement
53,32,USA,m,married,y,achievement
4536,46,USA,f,divorced,y,affection
188,26,IND,m,married,y,leisure
40,28,IND,m,single,n,enjoy_the_moment
535,22,IND,f,single,n,affection
1139,19,USA,m,single,n,enjoy_the_moment
749,23,IND,m,single,n,affection
818,34,IND,m,married,y,affection
1124,21,IND,f,single,n,bonding
694,33,IND,m,married,y,affection
734,32,IND,f,married,y,affection
206,28,DNK,f,married,n,achievement
758,34,IND,m,married,y,bonding
1173,20,IND,f,married,n,affection
963,32,IND,f,married,y,affection
780,26,IND,m,single,n,affection
716,31,IND,f,married,y,affection
135,23,CAN,m,single,n,leisure
1023,30,IND,m,single,n,affection
4485,43,IND,f,married,y,bonding
4468,29,USA,m,married,n,enjoy_the_moment
821,26,IND,m,single,n,affection
13592,28,USA,m,single,n,affection
32,45,IND,f,married,y,affection
138,30,IND,m,married,y,achievement
1806,31,IND,m,single,n,enjoy_the_moment
400,26,IND,m,single,n,nature
5265,26,USA,f,single,n,achievement
13116,39,IND,f,married,y,affection
215,26,IND,m,married,n,achievement
10383,28,IND,m,married,n,affection
954,30,IND,m,married,n,affection
3650,39,USA,f,married,y,bonding
723,32,MDA,m,single,n,affection
2050,42,IND,m,married,y,affection
856,29,IND,f,married,y,achievement
433,26,USA,m,single,n,achievement
27,28,USA,m,married,y,achievement
12,25,USA,f,single,n,bonding
19,29,USA,m,married,n,achievement
904,25,IND,m,married,y,affection
739,24,IND,f,single,n,bonding
5068,54,USA,f,married,n,affection
217,44,USA,f,single,y,achievement
3576,22,USA,f,single,n,affection
61,29,IND,m,single,n,achievement
1567,25,USA,m,married,n,exercise
2475,27,IND,f,married,n,affection
1070,30,USA,m,married,y,achievement
595,35,IND,f,married,y,affection
9988,27,IND,f,married,y,achievement
78,28,USA,f,married,y,affection
412,25,IND,f,married,y,bonding
2625,23,IND,f,single,n,achievement
538,24,IND,f,married,y,affection
157,33,IND,m,married,n,affection
418,36,USA,m,married,n,affection
1298,46,USA,m,single,n,achievement
887,35,USA,m,single,n,bonding
3243,23,USA,m,single,n,affection
194,26,USA,f,single,n,achievement
101,29,IND,m,married,y,achievement
21,29,IND,m,single,y,affection
672,22,USA,f,single,n,achievement
483,25,IND,f,married,y,bonding
146,25,IND,m,single,n,affection
1379,21,USA,m,single,n,enjoy_the_moment
1351,24,USA,m,single,n,exercise
464,25,USA,m,single,n,enjoy_the_moment
469,32,IND,m,married,y,affection
790,28,IND,f,married,y,leisure
373,26,USA,f,single,n,leisure
1714,31,NGA,m,married,n,affection
145,29,USA,f,single,n,affection
4178,24,IND,m,single,n,enjoy_the_moment
872,32,USA,f,single,n,affection
897,31,USA,f,single,n,affection
89,36,USA,f,single,n,achievement
952,27,IND,f,single,n,enjoy_the_moment
72,25,BGR,m,single,y,achievement
221,31,IND,m,married,y,achievement
847,23,USA,m,single,n,achievement
285,43,USA,m,single,n,leisure
421,48,USA,m,married,n,affection
3063,25,IND,m,single,n,leisure
450,39,USA,m,married,n,achievement
789,42,USA,m,single,n,achievement
1481,24,IND,f,single,n,affection
2234,25,IND,m,single,n,achievement
106,44,USA,f,married,y,affection
232,26,IND,f,married,y,affection
3687,22,IND,m,single,n,affection
2068,44,USA,f,divorced,y,affection
808,25,USA,m,single,n,affection
2511,24,IND,m,married,n,bonding
114,34,USA,m,married,y,affection
1130,25,IND,m,single,n,affection
341,29,IND,f,married,y,achievement
8607,31,MYS,m,married,y,achievement
513,41,USA,m,married,y,achievement
515,34,USA,m,married,y,enjoy_the_moment
153,55,USA,f,married,y,enjoy_the_moment
9057,43,USA,f,married,y,affection
1037,23,PHL,m,single,n,achievement
824,26,IND,f,married,n,achievement
1789,25,IND,f,married,y,leisure
965,21,IND,f,single,n,achievement
289,31,IND,m,single,n,exercise
642,30,IND,m,married,y,bonding
11487,20,IND,m,single,n,achievement
2812,30,IND,f,married,y,enjoy_the_moment
907,35,IND,m,married,y,affection
531,29,USA,m,married,n,enjoy_the_moment
52,29,IND,m,married,y,bonding
60,29,USA,m,single,n,enjoy_the_moment
301,41,USA,f,married,y,affection
2026,35,USA,m,divorced,y,achievement
501,33,USA,m,widowed,y,bonding
339,32,USA,m,single,n,achievement
5110,51,USA,f,married,y,affection
995,30,USA,f,married,y,achievement
468,40,USA,m,married,y,affection
1267,40,USA,m,single,n,achievement
542,52,USA,f,married,y,achievement
151,28,USA,m,single,n,exercise
500,24,USA,f,single,n,bonding
10853,42,USA,m,married,y,affection
343,38,USA,m,married,y,achievement
259,30,IND,m,single,n,affection
822,31,USA,m,married,n,affection
2558,30,USA,m,married,n,achievement
3471,18,USA,m,single,n,achievement
201,34,IND,m,married,y,enjoy_the_moment
29,44,USA,m,single,n,bonding
874,36,USA,f,married,y,affection
527,35,USA,f,married,y,affection
762,38,USA,m,separated,n,affection
384,38,USA,f,single,n,achievement
587,31,USA,f,married,y,affection
1439,35,USA,f,single,n,achievement
107,37,USA,m,single,y,affection
807,22,ALB,m,single,n,affection
8195,40,USA,m,married,y,affection
1202,37,USA,f,married,y,achievement
580,28,IND,m,married,y,affection
1316,29,USA,f,married,y,enjoy_the_moment
158,30,IND,m,single,n,achievement
5164,42,USA,f,married,y,achievement
2150,33,USA,f,single,y,affection
3910,55,USA,f,married,y,affection
1043,26,IND,m,single,n,bonding
