wid,age,country,gender,marital,parenthood,predicted_category
5216,40,USA,m,single,y,bonding
2972,23,IND,f,married,n,affection
5216,40,USA,m,single,y,leisure
4537,28,USA,f,single,n,affection
4537,28,USA,f,single,n,leisure
4537,28,USA,f,single,n,affection
3300,23,USA,m,single,n,affection
6106,46,USA,m,single,y,affection
4500,28,USA,f,single,n,affection
10451,38,USA,f,married,y,affection
5560,61,USA,m,married,y,affection
3300,23,USA,m,single,n,achievement
6106,46,USA,m,single,y,affection
4500,28,USA,f,single,n,affection
10451,38,USA,f,married,y,affection
5560,61,USA,m,married,y,achievement
3300,23,USA,m,single,n,achievement
6106,46,USA,m,single,y,achievement
4500,28,USA,f,single,n,achievement
10451,38,USA,f,married,y,enjoy_the_moment
5560,61,USA,m,married,y,enjoy_the_moment
5664,45,USA,f,divorced,y,achievement
7328,41,USA,m,married,y,affection
5664,45,USA,f,divorced,y,bonding
7328,41,USA,m,married,y,affection
5664,45,USA,f,divorced,y,achievement
7328,41,USA,m,married,y,bonding
10012,18,USA,f,single,n,achievement
10012,18,USA,f,single,n,bonding
10012,18,USA,f,single,n,achievement
11666,25,USA,m,married,n,affection
11666,25,USA,m,married,n,achievement
11666,25,USA,m,married,n,bonding
11590,26,USA,f,single,n,affection
2205,28,USA,m,single,n,achievement
11590,26,USA,f,single,n,affection
2205,28,USA,m,single,n,enjoy_the_moment
11590,26,USA,f,single,n,enjoy_the_moment
2205,28,USA,m,single,n,affection
6463,26,USA,m,married,n,bonding
6463,26,USA,m,married,n,affection
6463,26,USA,m,married,n,achievement
2205,28,USA,m,single,n,achievement
2588,28,USA,m,married,y,achievement
4537,28,USA,f,single,n,bonding
9233,24,USA,f,married,n,affection
2205,28,USA,m,single,n,affection
2588,28,USA,m,married,y,leisure
4537,28,USA,f,single,n,leisure
9233,24,USA,f,married,n,affection
2205,28,USA,m,single,n,bonding
2588,28,USA,m,married,y,affection
4537,28,USA,f,single,n,enjoy_the_moment
9233,24,USA,f,married,n,enjoy_the_moment
5353,28,DEU,f,married,y,affection
3392,55,USA,m,married,y,achievement
13716,30,USA,f,divorced,y,affection
5515,55,USA,f,single,y,achievement
7363,25,IND,m,single,n,achievement
7766,23,USA,m,married,n,bonding
5353,28,DEU,f,married,y,bonding
3392,55,USA,m,married,y,achievement
13716,30,USA,f,divorced,y,achievement
5515,55,USA,f,single,y,bonding
7363,25,IND,m,single,n,affection
7766,23,USA,m,married,n,affection
5353,28,DEU,f,married,y,affection
3392,55,USA,m,married,y,bonding
13716,30,USA,f,divorced,y,affection
5515,55,USA,f,single,y,affection
7363,25,IND,m,single,n,achievement
7766,23,USA,m,married,n,achievement
5829,26,USA,m,single,n,achievement
7429,22,USA,m,single,y,achievement
5829,26,USA,m,single,n,affection
7429,22,USA,m,single,y,affection
5829,26,USA,m,single,n,affection
7429,22,USA,m,single,y,bonding
11689,33,USA,f,married,y,affection
3300,23,USA,m,single,n,bonding
9216,29,USA,m,married,y,enjoy_the_moment
12245,23,USA,m,single,n,achievement
6561,32,USA,f,married,y,affection
11689,33,USA,f,married,y,affection
3300,23,USA,m,single,n,affection
9216,29,USA,m,married,y,achievement
12245,23,USA,m,single,n,achievement
6561,32,USA,f,married,y,affection
11689,33,USA,f,married,y,affection
3300,23,USA,m,single,n,achievement
9216,29,USA,m,married,y,achievement
12245,23,USA,m,single,n,affection
6561,32,USA,f,married,y,affection
9697,33,USA,m,divorced,y,affection
9697,33,USA,m,divorced,y,affection
9697,33,USA,m,divorced,y,affection
9125,29,USA,f,married,y,affection
9125,29,USA,f,married,y,enjoy_the_moment
9125,29,USA,f,married,y,achievement
6307,22,USA,m,single,n,bonding
12281,21,USA,f,single,n,affection
6307,22,USA,m,single,n,affection
12281,21,USA,f,single,n,affection
6307,22,USA,m,single,n,affection
12281,21,USA,f,single,n,achievement
3300,23,USA,m,single,n,enjoy_the_moment
3300,23,USA,m,single,n,affection
3300,23,USA,m,single,n,achievement
5748,51,USA,f,single,n,affection
6065,30,USA,f,single,n,achievement
5748,51,USA,f,single,n,bonding
6065,30,USA,f,single,n,affection
5748,51,USA,f,single,n,leisure
6065,30,USA,f,single,n,achievement
8296,23,USA,m,single,n,affection
2720,27,USA,m,divorced,y,affection
8296,23,USA,m,single,n,affection
2720,27,USA,m,divorced,y,bonding
8296,23,USA,m,single,n,affection
2720,27,USA,m,divorced,y,achievement
12079,31,USA,m,single,n,affection
6291,26,USA,m,single,n,achievement
9927,48,USA,f,single,y,achievement
12079,31,USA,m,single,n,achievement
6291,26,USA,m,single,n,bonding
9927,48,USA,f,single,y,achievement
12079,31,USA,m,single,n,enjoy_the_moment
6291,26,USA,m,single,n,affection
9927,48,USA,f,single,y,achievement
5421,36,USA,f,separated,y,achievement
2720,27,USA,m,divorced,y,affection
5421,36,USA,f,separated,y,leisure
2720,27,USA,m,divorced,y,affection
5421,36,USA,f,separated,y,leisure
2720,27,USA,m,divorced,y,affection
2720,27,USA,m,divorced,y,bonding
2720,27,USA,m,divorced,y,achievement
2720,27,USA,m,divorced,y,affection
5772,28,USA,m,single,n,affection
5772,28,USA,m,single,n,enjoy_the_moment
5772,28,USA,m,single,n,achievement
2588,28,USA,m,married,y,achievement
8075,31,USA,m,single,n,achievement
2588,28,USA,m,married,y,leisure
8075,31,USA,m,single,n,affection
2588,28,USA,m,married,y,affection
8075,31,USA,m,single,n,achievement
2588,28,USA,m,married,y,achievement
10169,39,USA,f,married,y,affection
2588,28,USA,m,married,y,achievement
10169,39,USA,f,married,y,bonding
2588,28,USA,m,married,y,affection
10169,39,USA,f,married,y,affection
13435,56,GBR,m,married,y,achievement
12988,34,USA,f,separated,y,affection
13435,56,GBR,m,married,y,affection
12988,34,USA,f,separated,y,achievement
13435,56,GBR,m,married,y,bonding
12988,34,USA,f,separated,y,affection
11363,40,USA,m,married,y,leisure
11363,40,USA,m,married,y,affection
11363,40,USA,m,married,y,affection
3161,29,USA,f,single,n,achievement
3161,29,USA,f,single,n,exercise
3161,29,USA,f,single,n,exercise
9268,29,USA,m,single,n,enjoy_the_moment
9268,29,USA,m,single,n,achievement
9268,29,USA,m,single,n,achievement
1698,47,IND,f,married,y,affection
1698,47,IND,f,married,y,bonding
1698,47,IND,f,married,y,affection
2271,29,USA,f,single,n,affection
2271,29,USA,f,single,n,achievement
2271,29,USA,f,single,n,leisure
9299,38,USA,f,married,y,affection
9299,38,USA,f,married,y,achievement
9299,38,USA,f,married,y,affection
12041,57,USA,m,married,y,enjoy_the_moment
10690,19,USA,f,single,n,affection
1698,47,IND,f,married,y,affection
3161,29,USA,f,single,n,achievement
12612,44,USA,f,married,y,affection
12115,56,USA,f,divorced,y,affection
9224,58,USA,f,single,n,achievement
12041,57,USA,m,married,y,affection
10690,19,USA,f,single,n,affection
1698,47,IND,f,married,y,affection
3161,29,USA,f,single,n,leisure
12612,44,USA,f,married,y,affection
12115,56,USA,f,divorced,y,nature
9224,58,USA,f,single,n,achievement
12041,57,USA,m,married,y,affection
10690,19,USA,f,single,n,affection
1698,47,IND,f,married,y,affection
3161,29,USA,f,single,n,enjoy_the_moment
12612,44,USA,f,married,y,achievement
12115,56,USA,f,divorced,y,leisure
9224,58,USA,f,single,n,bonding
5975,71,USA,m,married,y,affection
5975,71,USA,m,married,y,achievement
5975,71,USA,m,married,y,affection
12242,27,USA,m,single,n,achievement
1865,22,USA,f,separated,y,bonding
2271,29,USA,f,single,n,achievement
12242,27,USA,m,single,n,bonding
1865,22,USA,f,separated,y,affection
2271,29,USA,f,single,n,bonding
12242,27,USA,m,single,n,achievement
1865,22,USA,f,separated,y,affection
2271,29,USA,f,single,n,affection
12330,31,USA,m,married,n,achievement
2271,29,USA,f,single,n,achievement
9735,19,USA,m,single,n,enjoy_the_moment
12330,31,USA,m,married,n,affection
2271,29,USA,f,single,n,achievement
9735,19,USA,m,single,n,bonding
12330,31,USA,m,married,n,affection
2271,29,USA,f,single,n,achievement
9735,19,USA,m,single,n,affection
1698,47,IND,f,married,y,affection
1865,22,USA,f,separated,y,affection
10743,25,USA,m,single,n,affection
8529,29,USA,m,single,y,affection
1698,47,IND,f,married,y,affection
1865,22,USA,f,separated,y,affection
10743,25,USA,m,single,n,achievement
8529,29,USA,m,single,y,achievement
1698,47,IND,f,married,y,affection
1865,22,USA,f,separated,y,affection
10743,25,USA,m,single,n,achievement
8529,29,USA,m,single,y,achievement
1865,22,USA,f,separated,y,affection
1865,22,USA,f,separated,y,affection
1865,22,USA,f,separated,y,affection
13071,30,USA,m,married,n,achievement
13071,30,USA,m,married,n,affection
13071,30,USA,m,married,n,affection
7433,44,USA,f,married,n,achievement
1982,25,USA,m,single,n,affection
7433,44,USA,f,married,n,enjoy_the_moment
1982,25,USA,m,single,n,achievement
7433,44,USA,f,married,n,leisure
1982,25,USA,m,single,n,bonding
1982,25,USA,m,single,n,achievement
11780,32,USA,m,married,y,exercise
1982,25,USA,m,single,n,achievement
11780,32,USA,m,married,y,affection
1982,25,USA,m,single,n,achievement
11780,32,USA,m,married,y,affection
1982,25,USA,m,single,n,leisure
1982,25,USA,m,single,n,achievement
1982,25,USA,m,single,n,achievement
3433,35,BEL,m,single,n,affection
3433,35,BEL,m,single,n,achievement
3433,35,BEL,m,single,n,enjoy_the_moment
2206,48,USA,f,married,y,leisure
7274,55,USA,f,divorced,y,enjoy_the_moment
2206,48,USA,f,married,y,affection
7274,55,USA,f,divorced,y,achievement
2206,48,USA,f,married,y,affection
7274,55,USA,f,divorced,y,achievement
5778,33,USA,m,single,y,achievement
5778,33,USA,m,single,y,achievement
5778,33,USA,m,single,y,achievement
7299,56,USA,f,married,n,enjoy_the_moment
3958,52,USA,f,married,y,affection
7299,56,USA,f,married,n,leisure
3958,52,USA,f,married,y,affection
7299,56,USA,f,married,n,leisure
3958,52,USA,f,married,y,affection
3374,44,USA,m,married,y,achievement
5521,27,USA,f,married,y,achievement
9638,21,USA,f,single,n,nature
3374,44,USA,m,married,y,affection
5521,27,USA,f,married,y,enjoy_the_moment
9638,21,USA,f,single,n,achievement
3374,44,USA,m,married,y,enjoy_the_moment
5521,27,USA,f,married,y,achievement
9638,21,USA,f,single,n,enjoy_the_moment
6190,29,USA,f,married,y,affection
6190,29,USA,f,married,y,affection
6190,29,USA,f,married,y,affection
10212,53,USA,f,divorced,n,achievement
5969,27,USA,m,married,n,achievement
10212,53,USA,f,divorced,n,achievement
5969,27,USA,m,married,n,affection
10212,53,USA,f,divorced,n,affection
5969,27,USA,m,married,n,enjoy_the_moment
10686,23,USA,m,single,n,bonding
10687,24,USA,f,single,n,affection
10686,23,USA,m,single,n,enjoy_the_moment
10687,24,USA,f,single,n,affection
10686,23,USA,m,single,n,affection
10687,24,USA,f,single,n,affection
7781,21,USA,m,single,n,affection
7781,21,USA,m,single,n,achievement
7781,21,USA,m,single,n,achievement
12822,28,USA,m,single,n,enjoy_the_moment
12822,28,USA,m,single,n,bonding
12822,28,USA,m,single,n,bonding
2718,35,USA,f,married,y,affection
8428,20,USA,m,single,n,achievement
8128,61,USA,f,married,y,achievement
8467,49,USA,f,divorced,y,affection
6571,38,USA,m,married,y,affection
12931,27,USA,f,single,n,achievement
2718,35,USA,f,married,y,affection
8428,20,USA,m,single,n,exercise
8128,61,USA,f,married,y,affection
8467,49,USA,f,divorced,y,affection
6571,38,USA,m,married,y,affection
12931,27,USA,f,single,n,affection
2718,35,USA,f,married,y,affection
8428,20,USA,m,single,n,bonding
8128,61,USA,f,married,y,affection
8467,49,USA,f,divorced,y,achievement
6571,38,USA,m,married,y,affection
12931,27,USA,f,single,n,achievement
5659,21,USA,m,single,n,affection
8443,24,CAN,f,married,n,affection
2490,30,ARE,m,single,n,achievement
2718,35,USA,f,married,y,exercise
5659,21,USA,m,single,n,affection
8443,24,CAN,f,married,n,affection
2490,30,ARE,m,single,n,achievement
2718,35,USA,f,married,y,affection
5659,21,USA,m,single,n,achievement
8443,24,CAN,f,married,n,affection
2490,30,ARE,m,single,n,achievement
2718,35,USA,f,married,y,affection
13311,34,USA,m,married,y,bonding
13007,30,USA,f,married,y,affection
12819,20,USA,f,single,n,bonding
2206,48,USA,f,married,y,leisure
10044,29,USA,f,married,y,affection
3606,27,USA,f,divorced,y,affection
13311,34,USA,m,married,y,affection
13007,30,USA,f,married,y,affection
12819,20,USA,f,single,n,enjoy_the_moment
2206,48,USA,f,married,y,achievement
10044,29,USA,f,married,y,bonding
3606,27,USA,f,divorced,y,achievement
13311,34,USA,m,married,y,affection
13007,30,USA,f,married,y,affection
12819,20,USA,f,single,n,bonding
2206,48,USA,f,married,y,enjoy_the_moment
10044,29,USA,f,married,y,achievement
3606,27,USA,f,divorced,y,affection
3606,27,USA,f,divorced,y,affection
3606,27,USA,f,divorced,y,enjoy_the_moment
3606,27,USA,f,divorced,y,affection
4115,35,USA,f,married,y,affection
4115,35,USA,f,married,y,achievement
4115,35,USA,f,married,y,affection
4567,43,USA,m,divorced,y,achievement
9545,28,USA,m,married,n,affection
6784,21,USA,m,single,n,bonding
4567,43,USA,m,divorced,y,affection
9545,28,USA,m,married,n,affection
6784,21,USA,m,single,n,leisure
4567,43,USA,m,divorced,y,achievement
9545,28,USA,m,married,n,bonding
6784,21,USA,m,single,n,achievement
2206,48,USA,f,married,y,affection
12212,25,USA,f,married,y,affection
2206,48,USA,f,married,y,bonding
12212,25,USA,f,married,y,affection
2206,48,USA,f,married,y,achievement
12212,25,USA,f,married,y,affection
8731,22,USA,m,single,n,achievement
8731,22,USA,m,single,n,achievement
8731,22,USA,m,single,n,achievement
4754,52,USA,m,married,y,affection
4754,52,USA,m,married,y,achievement
4754,52,USA,m,married,y,achievement
7688,25,USA,m,married,y,achievement
6573,26,USA,m,single,n,enjoy_the_moment
11991,26,USA,f,married,y,achievement
7688,25,USA,m,married,y,enjoy_the_moment
6573,26,USA,m,single,n,enjoy_the_moment
11991,26,USA,f,married,y,affection
7688,25,USA,m,married,y,achievement
6573,26,USA,m,single,n,achievement
11991,26,USA,f,married,y,achievement
7370,28,USA,f,single,n,affection
8552,39,USA,m,single,n,achievement
7370,28,USA,f,single,n,bonding
8552,39,USA,m,single,n,affection
7370,28,USA,f,single,n,bonding
8552,39,USA,m,single,n,achievement
4115,35,USA,f,married,y,affection
4115,35,USA,f,married,y,affection
4115,35,USA,f,married,y,affection
6707,33,USA,f,married,y,affection
6707,33,USA,f,married,y,affection
6707,33,USA,f,married,y,affection
9394,54,USA,m,married,y,affection
9394,54,USA,m,married,y,achievement
9394,54,USA,m,married,y,affection
10141,37,USA,f,single,n,bonding
2324,39,USA,m,single,n,nature
10141,37,USA,f,single,n,bonding
2324,39,USA,m,single,n,enjoy_the_moment
10141,37,USA,f,single,n,achievement
2324,39,USA,m,single,n,affection
2080,25,IND,m,married,y,affection
3316,26,USA,m,married,y,achievement
8579,25,USA,f,single,n,affection
4552,29,IND,m,married,y,affection
2080,25,IND,m,married,y,affection
3316,26,USA,m,married,y,achievement
8579,25,USA,f,single,n,achievement
4552,29,IND,m,married,y,achievement
2080,25,IND,m,married,y,affection
3316,26,USA,m,married,y,achievement
8579,25,USA,f,single,n,achievement
4552,29,IND,m,married,y,affection
4736,22,USA,f,single,n,achievement
3545,32,USA,m,married,y,achievement
2080,25,IND,m,married,y,achievement
4552,29,IND,m,married,y,achievement
4736,22,USA,f,single,n,achievement
3545,32,USA,m,married,y,affection
2080,25,IND,m,married,y,enjoy_the_moment
4552,29,IND,m,married,y,affection
4736,22,USA,f,single,n,affection
3545,32,USA,m,married,y,affection
2080,25,IND,m,married,y,affection
4552,29,IND,m,married,y,enjoy_the_moment
3875,22,USA,f,single,n,affection
3316,26,USA,m,married,y,leisure
3875,22,USA,f,single,n,leisure
3316,26,USA,m,married,y,exercise
3875,22,USA,f,single,n,leisure
3316,26,USA,m,married,y,bonding
2445,40,USA,f,single,n,achievement
11035,59,USA,f,married,y,enjoy_the_moment
7816,26,IND,f,single,n,bonding
5264,55,USA,f,widowed,y,affection
2445,40,USA,f,single,n,achievement
11035,59,USA,f,married,y,achievement
7816,26,IND,f,single,n,achievement
5264,55,USA,f,widowed,y,nature
2445,40,USA,f,single,n,enjoy_the_moment
11035,59,USA,f,married,y,affection
7816,26,IND,f,single,n,achievement
5264,55,USA,f,widowed,y,affection
8979,32,USA,m,married,y,affection
8281,37,USA,f,single,n,bonding
2915,52,USA,f,married,y,affection
8979,32,USA,m,married,y,enjoy_the_moment
8281,37,USA,f,single,n,affection
2915,52,USA,f,married,y,achievement
8979,32,USA,m,married,y,affection
8281,37,USA,f,single,n,enjoy_the_moment
2915,52,USA,f,married,y,affection
3137,68,USA,m,married,y,affection
6218,32,USA,m,single,n,achievement
4412,31,USA,f,married,n,achievement
3137,68,USA,m,married,y,achievement
6218,32,USA,m,single,n,bonding
4412,31,USA,f,married,n,leisure
3137,68,USA,m,married,y,affection
6218,32,USA,m,single,n,achievement
4412,31,USA,f,married,n,achievement
2915,52,USA,f,married,y,affection
3065,21,IND,f,single,n,enjoy_the_moment
10733,41,USA,f,married,y,achievement
5966,22,USA,f,single,n,enjoy_the_moment
2915,52,USA,f,married,y,achievement
3065,21,IND,f,single,n,affection
10733,41,USA,f,married,y,achievement
5966,22,USA,f,single,n,affection
2915,52,USA,f,married,y,bonding
3065,21,IND,f,single,n,affection
10733,41,USA,f,married,y,nature
5966,22,USA,f,single,n,achievement
5970,28,USA,f,married,y,affection
2324,39,USA,m,single,n,achievement
2444,25,USA,m,single,n,leisure
5970,28,USA,f,married,y,affection
2324,39,USA,m,single,n,bonding
2444,25,USA,m,single,n,affection
5970,28,USA,f,married,y,leisure
2324,39,USA,m,single,n,enjoy_the_moment
2444,25,USA,m,single,n,affection
6340,29,USA,f,single,n,nature
6340,29,USA,f,single,n,affection
6340,29,USA,f,single,n,bonding
2324,39,USA,m,single,n,affection
2324,39,USA,m,single,n,leisure
2324,39,USA,m,single,n,affection
2915,52,USA,f,married,y,affection
11301,30,USA,f,single,y,affection
8855,27,USA,f,single,n,achievement
9987,31,USA,m,married,y,affection
13564,45,USA,f,divorced,y,affection
3137,68,USA,m,married,y,affection
5749,30,USA,f,single,n,affection
6332,26,USA,f,single,n,affection
13092,33,USA,f,single,n,achievement
2915,52,USA,f,married,y,bonding
11301,30,USA,f,single,y,affection
8855,27,USA,f,single,n,affection
9987,31,USA,m,married,y,leisure
13564,45,USA,f,divorced,y,achievement
3137,68,USA,m,married,y,affection
5749,30,USA,f,single,n,affection
6332,26,USA,f,single,n,achievement
13092,33,USA,f,single,n,enjoy_the_moment
2915,52,USA,f,married,y,affection
11301,30,USA,f,single,y,affection
8855,27,USA,f,single,n,bonding
9987,31,USA,m,married,y,achievement
13564,45,USA,f,divorced,y,enjoy_the_moment
3137,68,USA,m,married,y,achievement
5749,30,USA,f,single,n,achievement
6332,26,USA,f,single,n,affection
13092,33,USA,f,single,n,achievement
7767,25,USA,f,single,n,bonding
3468,30,USA,m,single,n,achievement
7444,33,USA,f,married,y,achievement
9764,31,USA,m,single,n,achievement
12776,61,USA,f,married,y,affection
7767,25,USA,f,single,n,bonding
3468,30,USA,m,single,n,achievement
7444,33,USA,f,married,y,affection
9764,31,USA,m,single,n,achievement
12776,61,USA,f,married,y,affection
7767,25,USA,f,single,n,affection
3468,30,USA,m,single,n,enjoy_the_moment
7444,33,USA,f,married,y,affection
9764,31,USA,m,single,n,affection
12776,61,USA,f,married,y,achievement
5052,21,IND,f,single,n,achievement
13322,36,USA,f,married,n,achievement
